name,category,price,measure,madori,hikiwatashi,kanseijiki,floor,building,adress,nearest_line,nearest_station,walk_time,url,latitude,longitude
ワコー若林 3180万円（1LDK）,中古マンション,3180,33.86,1LDK,即引渡可,1981年8月,4.0,RC5階地下1階建,東京都世田谷区若林１,東急田園都市線,三軒茶屋,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71577674/,35.6449383,139.6624281
若林ハイホームB棟 3180万円（2LDK）,中古マンション,3180,49.0,2LDK,相談,1967年11月,3.0,RC3階建,東京都世田谷区若林３-15-3,東急世田谷線,松陰神社前,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71566912/,35.6422985,139.6564886
上北沢第二コーポラス 3180万円（2LDK）,中古マンション,3180,50.22,2LDK,相談,1971年1月,3.0,SRC8階建,東京都世田谷区上北沢４,京王線,八幡山,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71591949/,35.6696409,139.6219398
パラスト芦花公園 3199万円（1LDK）,中古マンション,3199,41.67,1LDK,即引渡可,1977年7月,3.0,SRC8階建,東京都世田谷区粕谷２-18-20,京王線,八幡山,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71607551/,35.6646028,139.6136145
パラスト明大前 3280万円（2LDK）,中古マンション,3280,42.51,2LDK,即引渡可,1976年3月,7.0,SRC10階建,東京都世田谷区松原１-45-7,京王線,明大前,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71612777/,35.67027059999999,139.6522038
秀和祐天寺レジデンス 3290万円（1DK）,中古マンション,3290,42.47,1DK,即引渡可,1969年10月,1.0,RC8階建,東京都世田谷区下馬５-34-26,東急東横線,祐天寺,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71687461/,35.6375118,139.6837793
グランジュール明大前 3380万円（1LDK）,中古マンション,3380,37.27,1LDK,相談,2009年6月,1.0,RC4階建,東京都世田谷区松原３-23－26,京王線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71734696/,35.6659171,139.6461059
駅徒歩4分【家具付・フルリフォーム済】メゾン上野毛 3399万円（2LDK）,中古マンション,3399,54.85,2LDK,即引渡可,1969年4月,3.0,SRC8階建,東京都世田谷区上野毛１,東急大井町線,上野毛,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71001544/,35.6116105,139.6394707
給田南住宅2号棟 3480万円（3DK）,中古マンション,3480,64.93,3DK,相談,1971年6月,1.0,RC7階建,東京都世田谷区給田２,京王線,千歳烏山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71200642/,35.6647439,139.5948569
京王瀬田マンション 3499万円（1LDK）,中古マンション,3499,44.76,1LDK,即引渡可,1978年8月,5.0,RC6階建,東京都世田谷区瀬田２,東急田園都市線,用賀,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71168245/,35.6188577,139.6318202
上北沢ヒミコマンション 3580万円（2LDK+S（納戸））,中古マンション,3580,56.16,2LDK+S（納戸）,即引渡可,1979年4月,3.0,RC4階建,東京都世田谷区上北沢５-40-12,京王線,八幡山,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71646858/,35.6748223,139.6147497
上北沢ヒミコマンション 3580万円（2LDK+S（納戸））,中古マンション,3580,56.16,2LDK+S（納戸）,即引渡可,1979年4月,3.0,RC4階建,東京都世田谷区上北沢５,京王線,八幡山,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71653657/,35.672844,139.6177969
太子堂グリーンハイツ 3780万円（2LDK）,中古マンション,3780,43.08,2LDK,相談,1981年11月,1.0,RC3階建,東京都世田谷区太子堂３,東急田園都市線,三軒茶屋,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71035461/,35.6491635,139.6700826
太子堂グリーンハイツ 3780万円（2LDK）,中古マンション,3780,43.08,2LDK,相談,1981年11月,1.0,RC3階建,東京都世田谷区太子堂３,東急田園都市線,三軒茶屋,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71578584/,35.6491635,139.6700826
キャッスル世田谷 3890万円（2LDK）,中古マンション,3890,39.4,2LDK,相談,1970年5月,4.0,SRC7階建,東京都世田谷区下馬２,東急田園都市線,三軒茶屋,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70330116/,35.6402547,139.676462
東京グランドコープス 3899万円（2LDK）,中古マンション,3899,63.72,2LDK,即引渡可,1975年10月,2.0,RC3階建,東京都世田谷区桜上水２,小田急線,経堂,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71188290/,35.6597545,139.6279953
朝日ラ・パリオ等々力台 3980万円（1LDK）,中古マンション,3980,39.38,1LDK,即引渡可,1997年1月,2.0,SRC9階地下1階建,東京都世田谷区等々力３-21-19,東急大井町線,等々力,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71657790/,35.6117451,139.6475606
リレント三軒茶屋 3980万円（1LDK）,中古マンション,3980,38.67,1LDK,相談,1984年6月,4.0,SRC8階建,東京都世田谷区三軒茶屋２-19-11,東急世田谷線,西太子堂,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71625039/,35.643074,139.6648798
ライオンズマンション上野毛A棟 3980万円（2LDK）,中古マンション,3980,60.96,2LDK,相談,1978年2月,5.0,SRC9階建,東京都世田谷区上野毛４-35-12,東急大井町線,上野毛,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70905105/,35.6168365,139.6363305
上馬ハイホーム 3980万円（2LDK）,中古マンション,3980,54.86,2LDK,即引渡可,1969年5月,12.0,SRC14階建,東京都世田谷区上馬２,東急田園都市線,駒沢大学,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71709416/,35.6379334,139.6649795
朝日ラ・パリオ等々力台 3980万円（1LDK）,中古マンション,3980,39.38,1LDK,相談,1997年1月,2.0,SRC9階地下1階建,東京都世田谷区等々力３,東急大井町線,等々力,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71657130/,35.6102942,139.6490352
ライオンズマンション三軒茶屋 3990万円（2DK）,中古マンション,3990,55.0,2DK,相談,1973年9月,4.0,RC8階建,東京都世田谷区三軒茶屋２,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70831750/,35.6413753,139.6649795
グリーンキャピタル三軒茶屋 3999万円（2LDK）,中古マンション,3999,47.84,2LDK,即引渡可,1976年9月,4.0,RC6階建,東京都世田谷区三軒茶屋２,東急世田谷線,三軒茶屋,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71515115/,35.6413753,139.6649795
メゾン上野毛 3999万円（2LDK）,中古マンション,3999,56.59,2LDK,相談,1969年4月,5.0,SRC8階建,東京都世田谷区上野毛１-19-1,東急大井町線,上野毛,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71683543/,35.613753,139.6407857
ペナテス玉川 4099万円（3LDK）,中古マンション,4099,67.39,3LDK,即引渡可,1975年4月,3.0,RC4階建,東京都世田谷区中町２,東急大井町線,等々力,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70865653/,35.6113676,139.6445716
ラグジュアリーアパートメント若林ＣＱ 4180万円（1LDK）,中古マンション,4180,40.18,1LDK,即引渡可,2006年1月,3.0,RC4階建,東京都世田谷区若林５,東急世田谷線,若林,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71591953/,35.649135,139.6586012
マンション第一明大前 4199万円（2LDK）,中古マンション,4199,55.22,2LDK,即引渡可,1973年12月,4.0,SRC13階建,東京都世田谷区松原２,京王線,明大前,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70885878/,35.6676515,139.6490352
グラーサ上用賀 4290万円（1LDK）,中古マンション,4290,37.03,1LDK,即引渡可,2003年8月,1.0,RC6階建,東京都世田谷区上用賀３,東急田園都市線,用賀,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71326010/,35.6321101,139.6305452
グラーサ上用賀 4290万円（1LDK）,中古マンション,4290,37.03,1LDK,相談,2003年8月,1.0,RC6階建,東京都世田谷区上用賀３,東急田園都市線,用賀,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71591952/,35.6321101,139.6305452
弦巻リハイム 4480万円（2LDK）,中古マンション,4480,55.89,2LDK,相談,1974年3月,9.0,SRC10階建,東京都世田谷区弦巻５-6-16,東急田園都市線,桜新町,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71704765/,35.6361771,139.6396699
ハイネス明大前 4480万円（2LDK）,中古マンション,4480,47.43,2LDK,即引渡可,1982年7月,9.0,SRC9階建一部RC,東京都世田谷区松原２-４３－７,京王井の頭線,明大前,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71448185/,35.6696024,139.649653
ウエスト経堂マンション 4480万円（1LDK）,中古マンション,4480,46.4,1LDK,相談,1973年12月,5.0,SRC9階建一部RC,東京都世田谷区赤堤３,小田急線,経堂,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71527724/,35.658128,139.6381955
グランドメゾン駒沢 4580万円（3LDK）,中古マンション,4580,55.61,3LDK,即引渡可,1980年2月,5.0,SRC10階建,東京都世田谷区駒沢２,東急田園都市線,駒沢大学,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70611059/,35.6348555,139.6573257
第２芦花公園ヒミコセラン 4980万円（4LDK）,中古マンション,4980,94.16,4LDK,即引渡可,1980年4月,4.0,RC4階建,東京都世田谷区粕谷１,京王線,八幡山,14,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71700440/,35.6611047,139.6114238
柿の木坂パレス 4980万円（1LDK）,中古マンション,4980,49.5,1LDK,相談,1972年3月,12.0,SRC13階建,東京都世田谷区野沢３,東急東横線,学芸大学,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71662482/,35.630562,139.6751861
ハウス下高井戸 4999万円（2LDK+S（納戸））,中古マンション,4999,51.06,2LDK+S（納戸）,即引渡可,1978年9月,5.0,RC5階建,東京都世田谷区赤堤５,東急世田谷線,下高井戸,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70876652/,35.664495,139.6369204
日商岩井自由が丘マンション 5480万円（1LDK）,中古マンション,5480,45.22,1LDK,相談,1971年3月,5.0,RC8階地下1階建,東京都世田谷区奥沢２,東急東横線,自由が丘,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71169916/,35.6064605,139.6751861
マイネシュロッス経堂 5480万円（2LDK+S（納戸））,中古マンション,5480,86.16,2LDK+S（納戸）,相談,1998年7月,1.0,RC3階建,東京都世田谷区経堂５,小田急線,経堂,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71736153/,35.6475337,139.6318202
パルミナード尾山台　弐番館 5580万円（3LDK）,中古マンション,5580,62.35,3LDK,即引渡可,1995年3月,4.0,RC5階建,東京都世田谷区玉堤２,東急大井町線,尾山台,19,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71640417/,35.5986228,139.6471222
パルミナード尾山台弐番館　4階 5580万円（3LDK）,中古マンション,5580,62.35,3LDK,即引渡可,1995年3月,4.0,RC5階建,東京都世田谷区玉堤２,東急大井町線,尾山台,14,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71522472/,35.5986228,139.6471222
経堂スカイマンション 5598万円（3LDK+S（納戸））,中古マンション,5598,88.0,3LDK+S（納戸）,相談,1975年3月,3.0,RC6階建,東京都世田谷区赤堤１,小田急線,経堂,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71721661/,35.6553974,139.6413835
経堂スカイマンション 5598万円（3LDK+S（納戸））,中古マンション,5598,88.0,3LDK+S（納戸）,即引渡可,1975年3月,3.0,RC6階建,東京都世田谷区赤堤１,小田急線,経堂,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70865652/,35.6553974,139.6413835
マイキャッスル弦巻 5880万円（2LDK+S（納戸））,中古マンション,5880,60.32,2LDK+S（納戸）,相談,1994年8月,3.0,RC5階建,東京都世田谷区弦巻３,東急田園都市線,桜新町,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71541273/,35.6371212,139.6458469
ホームズ学芸大学 5980万円（2LDK）,中古マンション,5980,44.58,2LDK,相談,2002年10月,4.0,RC7階建,東京都世田谷区下馬６,東急東横線,学芸大学,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71721663/,35.6298053,139.679014
藤和砧公園ホームズ 5990万円（3LDK）,中古マンション,5990,62.36,3LDK,即引渡可,1998年2月,3.0,SRC10階建,東京都世田谷区砧１,小田急線,祖師ヶ谷大蔵,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71691434/,35.6369827,139.6184342
藤和砧公園ホームズ 6090万円（3LDK）,中古マンション,6090,62.36,3LDK,即引渡可,1998年2月,3.0,SRC10階建,東京都世田谷区砧１,小田急線,祖師ヶ谷大蔵,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71487039/,35.6369827,139.6184342
ライオンズマンション豪徳寺第2 6090万円（2LDK+S（納戸））,中古マンション,6090,61.2,2LDK+S（納戸）,相談,1986年5月,4.0,RC5階地下1階建,東京都世田谷区赤堤２,小田急線,豪徳寺,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71691490/,35.6577672,139.6458469
セザール用賀 6150万円（2LDK）,中古マンション,6150,50.88,2LDK,相談,1995年2月,3.0,RC6階建,東京都世田谷区用賀２,東急田園都市線,用賀,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71700437/,35.6268424,139.6388331
センターハイツ梅ヶ丘 6190万円（2LDK）,中古マンション,6190,61.6,2LDK,相談,1986年7月,2.0,SRC7階建,東京都世田谷区若林５,東急世田谷線,若林,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71402128/,35.649135,139.6586012
ランドステージ世田谷ガーデンズ 6280万円（3LDK）,中古マンション,6280,69.6,3LDK,相談,2005年3月,3.0,RC4階地下1階建,東京都世田谷区世田谷１,東急世田谷線,松陰神社前,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71491121/,35.6409548,139.6496729
玉川スカイハイツ 6299万円（2LDK+S（納戸））,中古マンション,6299,61.16,2LDK+S（納戸）,即引渡可,1978年1月,3.0,RC5階建,東京都世田谷区玉川４,東急田園都市線,二子玉川,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71693410/,35.618707,139.6228959
メゾンモンティチェロ弦巻 6380万円（3LDK）,中古マンション,6380,72.64,3LDK,即引渡可,1997年7月,3.0,RC5階地下1階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70294333/,35.6368497,139.6394707
オープンレジデンス学芸大学 6490万円（2LDK）,中古マンション,6490,61.27,2LDK,即引渡可,2013年6月,1.0,RC3階地下1階建,東京都世田谷区下馬６,東急東横線,学芸大学,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71302982/,35.6298053,139.679014
グランドメゾン野沢 6490万円（2LDK+S（納戸））,中古マンション,6490,62.87,2LDK+S（納戸）,即引渡可,1985年4月,3.0,SRC13階建,東京都世田谷区野沢２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71673134/,35.6336135,139.6713584
グランドメゾン野沢 6490万円（2LDK）,中古マンション,6490,62.87,2LDK,即引渡可,1985年4月,3.0,SRC13階建,東京都世田谷区野沢２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71657779/,35.6336135,139.6713584
グランドメゾン野沢 6490万円（2LDK+S（納戸））,中古マンション,6490,62.87,2LDK+S（納戸）,相談,1985年4月,3.0,SRC13階建,東京都世田谷区野沢２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71700439/,35.6336135,139.6713584
グランドメゾン野沢 6490万円（2LDK）,中古マンション,6490,62.87,2LDK,即引渡可,1985年4月,3.0,SRC13階建,東京都世田谷区野沢２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71664050/,35.6336135,139.6713584
グランドメゾン野沢 6490万円（2LDK）,中古マンション,6490,62.87,2LDK,相談,1985年4月,3.0,SRC13階建,東京都世田谷区野沢２,東急田園都市線,駒沢大学,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71677166/,35.6336135,139.6713584
ブリシア二子玉川II 6580万円（3LDK+S（納戸））,中古マンション,6580,66.06,3LDK+S（納戸）,即引渡可,2017年9月,4.0,RC5階建,東京都世田谷区鎌田２-１３－３,東急田園都市線,二子玉川,22,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71586911/,35.6183805,139.6130087
柿の木坂パレス 6680万円（1LDK）,中古マンション,6680,71.92,1LDK,即引渡可,1972年3月,13.0,SRC13階建,東京都世田谷区野沢３,東急東横線,学芸大学,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70371279/,35.630562,139.6751861
柿の木坂パレス 6680万円（1LDK）,中古マンション,6680,71.92,1LDK,相談,1972年3月,13.0,SRC13階建,東京都世田谷区野沢３,東急東横線,学芸大学,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70318899/,35.630562,139.6751861
グランクレスト上祖師谷 6690万円（3LDK+S（納戸））,中古マンション,6690,66.72,3LDK+S（納戸）,相談,1995年1月,5.0,RC5階建,東京都世田谷区上祖師谷５-21－14,京王線,仙川,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71731536/,35.6574738,139.5905964
マイキャッスル用賀ヒルズ 6698万円（2LDK）,中古マンション,6698,62.74,2LDK,即引渡可,1999年9月,4.0,RC5階建,東京都世田谷区用賀３,東急田園都市線,用賀,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71480188/,35.6300878,139.6369204
マイキャッスル用賀ヒルズ 6698万円（2LDK）,中古マンション,6698,62.74,2LDK,相談,1999年9月,4.0,RC4階建,東京都世田谷区用賀３,東急田園都市線,用賀,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71640418/,35.6300878,139.6369204
【価格改定】東京テラス　12階　日照通風眺望良好で世田谷区を代表するマンションです！ 6780万円（3LDK）,中古マンション,6780,78.0,3LDK,即引渡可,2005年10月,12.0,RC14階地下1階建一部鉄骨,東京都世田谷区千歳台６,京王線,千歳烏山,20,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70799209/,35.657271,139.6076002
