name,category,price,min_price,max_price,tatemono_measure,min_tatemono_measure,max_tatemono_measure,tochi_measure,min_tochi_measure,max_tochi_measure,madori,min_madori,max_madori,hikiwatashi,kanseijiki,floor,building,adress,nearest_line,nearest_station,nearest_bus_station,bus_time,walk_time,url,latitude,longitude
深沢６（桜新町駅） 1億2900万円,新築一戸建て,1億2900万円,12900,12900.0,84.87m,84.87,84.87,94.6m（実測）,94.6,94.6,2LDK+S（納戸）,2LDK+S,2LDK+S,2023年5月予定,2023年4月,,木造2階建,東京都世田谷区深沢６,東急田園都市線,桜新町,,,15,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71427168/,35.6236249,139.6522237
玉川４（二子玉川駅） 1億2980万円,新築一戸建て,1億2980万円,12980,12980.0,94.07m,94.07,94.07,94.62m,94.62,94.62,3LDK+S（納戸）,3LDK+S,3LDK+S,相談,2024年1月,,木造3階建,東京都世田谷区玉川４,東急田園都市線,二子玉川,,,12,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71657480/,35.618707,139.6228959
中町４（上野毛駅） 1億3180万円,新築一戸建て,1億3180万円,13180,13180.0,100.02m,100.02,100.02,101.01m,101.01,101.01,3LDK,3LDK,3LDK,2023年4月予定,2023年2月,,軽量鉄骨2階建,東京都世田谷区中町４,東急大井町線,上野毛,,,15,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71664528/,35.6177391,139.6432963
等々力５（尾山台駅） 1億3800万円,新築一戸建て,1億3800万円,13800,13800.0,120.48m（36.44坪）（実測）、うち１階車庫14.9m,120.48,120.48,113.2m（34.24坪）（実測）,113.2,113.2,3LDK,3LDK,3LDK,相談,2023年7月,,木造2階建（軸組工法）,東京都世田谷区等々力５,東急大井町線,尾山台,,,8,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71401411/,35.6087813,139.6566879
中町３（上野毛駅） 1億3800万円,新築一戸建て,1億3800万円,13800,13800.0,141.41m,141.41,141.41,141.41m,141.41,141.41,5LDK,5LDK,5LDK,2023年5月予定,2023年5月,,木造3階建,東京都世田谷区中町３,東急大井町線,上野毛,,,7,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_70732665/,35.6148099,139.6445716
大原１（代田橋駅） 1億3980万円・1億4980万円,新築一戸建て,1億3980万円・1億4980万円,13980,14980.0,138.99m・144.27m,138.99,144.27,108.15m・127.59m,108.15,127.59,3LDK+S（納戸）～3LDK+2S（納戸）,3LDK+S,3LDK+2S,相談,2023年5月末予定,,木造（軸組工法）,東京都世田谷区大原１,京王線,代田橋,,,5,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71222004/,35.6692227,139.6643416
深沢４（駒沢大学駅） 1億3999万円,新築一戸建て,1億3999万円,13999,13999.0,116.54m（35.25坪）、うち１階車庫21.53m,116.54,116.54,100.11m（30.28坪）（実測）,100.11,100.11,2LDK+S（納戸）,2LDK+S,2LDK+S,相談,2023年1月,,木造2階建,東京都世田谷区深沢４-4-20,東急田園都市線,駒沢大学,,,19,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71593175/,35.6218595,139.6597373
上馬５（松陰神社前駅） 1億5380万円,新築一戸建て,1億5380万円,15380,15380.0,130.41m,130.41,130.41,129.24m（実測）,129.24,129.24,1LDK+S（納戸）,1LDK+S,1LDK+S,2023年5月予定,2023年4月,,木造2階建,東京都世田谷区上馬５,東急世田谷線,松陰神社前,,,4,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71423019/,35.6405918,139.6573257
深沢１（九品仏駅） 1億5480万円,新築一戸建て,1億5480万円,15480,15480.0,107.15m,107.15,107.15,140.75m,140.75,140.75,4LDK,4LDK,4LDK,2023年3月予定,2023年3月,,軽量鉄骨2階建,東京都世田谷区深沢１,東急大井町線,九品仏,,,18,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71587789/,35.6177182,139.6617903
松原２（明大前駅） 1億5500万円,新築一戸建て,1億5500万円,15500,15500.0,160.9m（48.67坪）、うち１階車庫16.65m,160.9,160.9,90.17m（27.27坪）（実測）,90.17,90.17,4LDK+S（納戸）,4LDK+S,4LDK+S,即引渡可,2022年9月,,木造3階建,東京都世田谷区松原２,京王井の頭線,明大前,,,5,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71044211/,35.6676515,139.6490352
松原２（明大前駅） 1億5500万円,新築一戸建て,1億5500万円,15500,15500.0,160.9m（登記）、うち１階車庫16.65m,160.9,160.9,90.17m（実測）,90.17,90.17,4LDK,4LDK,4LDK,相談,2022年8月,,木造3階建,東京都世田谷区松原２,京王線,明大前,,,5,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71580586/,35.6676515,139.6490352
深沢１（九品仏駅） 1億5980万円,新築一戸建て,1億5980万円,15980,15980.0,123.54m,123.54,123.54,140.05m,140.05,140.05,4LDK,4LDK,4LDK,2023年3月予定,2023年3月,,軽量鉄骨2階建,東京都世田谷区深沢１,東急大井町線,九品仏,,,18,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71585911/,35.6177182,139.6617903
野沢１（三軒茶屋駅） 1億5980万円,新築一戸建て,1億5980万円,15980,15980.0,135.76m（41.06坪）、うち１階車庫8.6m,135.76,135.76,83.51m（25.26坪）,83.51,83.51,4LDK,4LDK,4LDK,即引渡可,2022年12月,,軽量鉄骨3階建,東京都世田谷区野沢１,東急田園都市線,三軒茶屋,,,10,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71078575/,35.6359084,139.6713584
大原１（笹塚駅） 1億5990万円,新築一戸建て,1億5990万円,15990,15990.0,165.06m（49.93坪）（実測）,165.06,165.06,95.83m（28.98坪）（登記）,95.83,95.83,2LDK+S（納戸）,2LDK+S,2LDK+S,2023年8月予定,2023年8月,,木造3階建,東京都世田谷区大原１,京王線,笹塚,,,9,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71690841/,35.6692227,139.6643416
代沢４（三軒茶屋駅） 2億8000万円,中古一戸建て,2億8000万円,28000,28000.0,364.32m（登記）,364.32,364.32,231.4m（登記）,231.4,231.4,2LDK,2LDK,2LDK,相談,1985年8月,,RC3階建,東京都世田谷区代沢４,東急田園都市線,三軒茶屋,,,16,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_96566363/,35.6527263,139.667531
下馬４（学芸大学駅） 2億9800万円,中古一戸建て,2億9800万円,29800,29800.0,241.73m（73.12坪）,241.73,241.73,245.06m（74.13坪）（登記）,245.06,245.06,6LDK,6LDK,6LDK,相談,2007年10月,,軽量鉄骨3階建,東京都世田谷区下馬４,東急東横線,学芸大学,,,15,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_70948853/,35.635543,139.679014
下馬４（三軒茶屋駅） 2億9800万円,中古一戸建て,2億9800万円,29800,29800.0,241.73m,241.73,241.73,245.06m,245.06,245.06,6LDK,6LDK,6LDK,相談,2007年10月,,軽量鉄骨3階建,東京都世田谷区下馬４,東急田園都市線,三軒茶屋,,,15,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_70819960/,35.635543,139.679014
上野毛２（上野毛駅） 2億9900万円,中古一戸建て,2億9900万円,29900,29900.0,455.98m（137.93坪）（実測）,455.98,455.98,437.08m（132.21坪）（実測）,437.08,437.08,5LDK,5LDK,5LDK,相談,1998年12月,,RC4階建,東京都世田谷区上野毛２,東急大井町線,上野毛,,,10,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_91818958/,35.6077765,139.6356453
上野毛２（上野毛駅） 2億9900万円,中古一戸建て,2億9900万円,29900,29900.0,455.98m（137.93坪）（登記）,455.98,455.98,437.08m（132.21坪）（登記）,437.08,437.08,5LDK+S（納戸）,5LDK+S,5LDK+S,相談,1998年12月,,RC3階地下1階建,東京都世田谷区上野毛２,東急大井町線,上野毛,,,8,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71554634/,35.6077765,139.6356453
上野毛２（上野毛駅） 2億9900万円,中古一戸建て,2億9900万円,29900,29900.0,455.98m（137.93坪）（登記）,455.98,455.98,437.08m（132.21坪）（登記）,437.08,437.08,6LDK+S（納戸）,6LDK+S,6LDK+S,相談,1998年12月,,RC4階建,東京都世田谷区上野毛２,東急大井町線,上野毛,,,6,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71617560/,35.6077765,139.6356453
上野毛２（上野毛駅） 2億9900万円,中古一戸建て,2億9900万円,29900,29900.0,455.98m（137.93坪）（登記）,455.98,455.98,437.08m（132.21坪）（登記）,437.08,437.08,6LDK+S（納戸）,6LDK+S,6LDK+S,相談,1998年12月,,RC3階地下1階建,東京都世田谷区上野毛２,東急大井町線,上野毛,,,6,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71519852/,35.6077765,139.6356453
上野毛２（上野毛駅） 2億9900万円,中古一戸建て,2億9900万円,29900,29900.0,455.98m（137.93坪）,455.98,455.98,437.08m（132.21坪）（実測）,437.08,437.08,6LDK,6LDK,6LDK,相談,1998年12月,,RC4階建,東京都世田谷区上野毛２,東急大井町線,上野毛,,,9,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71493515/,35.6077765,139.6356453
上野毛２（上野毛駅） 2億9900万円,中古一戸建て,2億9900万円,29900,29900.0,455.98m（137.93坪）（登記）,455.98,455.98,437.08m（132.21坪）（登記）,437.08,437.08,5LDK+S（納戸）,5LDK+S,5LDK+S,相談,1998年12月,,RC4階建,東京都世田谷区上野毛２,東急大井町線,上野毛,,,10,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71567303/,35.6077765,139.6356453
上野毛２（上野毛駅） 2億9900万円,中古一戸建て,2億9900万円,29900,29900.0,455.98m（登記）,455.98,455.98,437.08m（登記）,437.08,437.08,5LDK+S（納戸）,5LDK+S,5LDK+S,即引渡可,1998年12月,,RC4階建,東京都世田谷区上野毛２,東急大井町線,上野毛,,,8,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71291885/,35.6077765,139.6356453
用賀１（用賀駅） 3億1800万円,中古一戸建て,3億1800万円,31800,31800.0,170.95m（51.71坪）（登記）,170.95,170.95,202.84m（61.35坪）（登記）,202.84,202.84,4LDK,4LDK,4LDK,相談,2021年6月,,木造2階建,東京都世田谷区用賀１,東急田園都市線,用賀,,,15,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71126845/,35.6230837,139.6394707
砧２（祖師ヶ谷大蔵駅） 3億3800万円,中古一戸建て,3億3800万円,33800,33800.0,398.44m（登記）、うち地下室100.22m,398.44,398.44,320.45m（登記）,320.45,320.45,4LLDDKK+S（納戸）,4LLDDKK+S,4LLDDKK+S,相談,2009年10月,,木造2階地下1階建一部RC,東京都世田谷区砧２,小田急線,祖師ヶ谷大蔵,,,12,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71370052/,35.6430334,139.6177969
深沢２（駒沢大学駅） 3億9500万円,中古一戸建て,3億9500万円,39500,39500.0,432.02m（130.68坪）（登記）,432.02,432.02,211.57m（63.99坪）（登記）,211.57,211.57,8LDK,8LDK,8LDK,相談,1993年9月,,木造3階地下1階建一部鉄骨,東京都世田谷区深沢２,東急田園都市線,駒沢大学,,,23,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71715244/,35.6214782,139.6611525
深沢２（都立大学駅） 3億9500万円,中古一戸建て,3億9500万円,39500,39500.0,432.02m（130.68坪）（登記）,432.02,432.02,211.57m（63.99坪）（登記）,211.57,211.57,8LDK,8LDK,8LDK,相談,1993年9月,,木造3階地下1階建,東京都世田谷区深沢２,東急東横線,都立大学,,,23,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71656966/,35.6214782,139.6611525
深沢２（都立大学駅） 3億9500万円,中古一戸建て,3億9500万円,39500,39500.0,432.02m（130.68坪）（登記）、うち地下室87.55m、１階車庫23.18m,432.02,432.02,211.57m（63.99坪）（登記）,211.57,211.57,8LDK,8LDK,8LDK,相談,1993年9月,,木造3階地下1階建一部RC,東京都世田谷区深沢２,東急東横線,都立大学,,,22,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71615949/,35.6214782,139.6611525
深沢２（都立大学駅） 3億9500万円,中古一戸建て,3億9500万円,39500,39500.0,432.02m（130.68坪）,432.02,432.02,211.57m（63.99坪）（登記）,211.57,211.57,8LDK,8LDK,8LDK,相談,1993年9月,,木造3階地下1階建,東京都世田谷区深沢２,東急東横線,都立大学,,,22,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71725407/,35.6214782,139.6611525
深沢７（桜新町駅） 3億9800万円,中古一戸建て,3億9800万円,39800,39800.0,360.18m（108.95坪）（登記）,360.18,360.18,297.52m（89.99坪）（登記）,297.52,297.52,6LDK+S（納戸）,6LDK+S,6LDK+S,相談,1993年1月,,木造3階建,東京都世田谷区深沢７,東急田園都市線,桜新町,,,17,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_70506275/,35.6230374,139.6464845
深沢７（桜新町駅） 3億9800万円,中古一戸建て,3億9800万円,39800,39800.0,360.18m（108.95坪）,360.18,360.18,297.52m（89.99坪）（登記）,297.52,297.52,6LDK,6LDK,6LDK,相談,1993年1月,,木造3階建,東京都世田谷区深沢７,東急田園都市線,桜新町,,,16,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_98488975/,35.6230374,139.6464845
赤堤３（松原駅） 3億9800万円,中古一戸建て,3億9800万円,39800,39800.0,340.05m（102.86坪）（登記）,340.05,340.05,330.55m（99.99坪）（登記）,330.55,330.55,5LDK,5LDK,5LDK,相談,1992年2月,,RC3階建,東京都世田谷区赤堤３,東急世田谷線,松原,,,2,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_70847439/,35.658128,139.6381955
深沢１（九品仏駅） 1億6480万円,新築一戸建て,1億6480万円,16480,16480.0,107.98m,107.98,107.98,109.67m,109.67,109.67,4LDK,4LDK,4LDK,2023年3月予定,2023年3月,,SRC2階建,東京都世田谷区深沢１,東急大井町線,九品仏,,,18,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71587730/,35.6177182,139.6617903
野沢１（三軒茶屋駅） 1億6480万円,新築一戸建て,1億6480万円,16480,16480.0,145.76m（44.09坪）,145.76,145.76,89.2m（26.98坪）,89.2,89.2,5LDK,5LDK,5LDK,即引渡可,2022年12月,,軽量鉄骨3階建,東京都世田谷区野沢１,東急田園都市線,三軒茶屋,,,10,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71023201/,35.6359084,139.6713584
奥沢６（自由が丘駅） 1億7000万円,新築一戸建て,1億7000万円,17000,17000.0,91.15m,91.15,91.15,91.77m（登記）,91.77,91.77,2LDK+S（納戸）,2LDK+S,2LDK+S,2023年3月予定,2023年3月,,木造2階建（軸組工法）,東京都世田谷区奥沢６,東急東横線,自由が丘,,,6,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_70594923/,35.60414170000001,139.6637038
尾山台１（九品仏駅） 2億3000万円,新築一戸建て,2億3000万円,23000,23000.0,128.79m（実測）,128.79,128.79,198.79m（実測）,198.79,198.79,3LDK,3LDK,3LDK,2023年9月予定,2023年9月,,木造2階地下1階建,東京都世田谷区尾山台１,東急大井町線,九品仏,,,10,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71481391/,35.5987695,139.6560501
成城７（成城学園前駅） 販売価格未定,新築一戸建て,未定,未定,,151.54m～153.7m,151.54,153.7,161.81m～165.3m（実測）,161.81,165.3,3LDK+S（納戸）～4LDK他ロフト,3LDK+S,4LDK他ロフト,2023年6月下旬予定,2023年6月下旬予定,,ツーバイフォー,東京都世田谷区成城７,小田急線,成城学園前,,,12,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71138128/,35.6481405,139.600591
喜多見１（成城学園前駅） 3720万円～7180万円,建築条件付土地,3720万円～7180万円,3720,7180.0,,,,102.51m～182m,102.51,182.0,,,,,,,,東京都世田谷区喜多見１-27-12,小田急線,成城学園前,,,27,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71626700/,35.6242157,139.5965293
宇奈根２（成城学園前駅） 3800万円～4800万円,建築条件付土地,3800万円～4800万円,3800,4800.0,,,,108.02m～124.05m（登記）,108.02,124.05,,,,,,,,東京都世田谷区宇奈根２-19-3,小田急線,成城学園前,,,32,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71271166/,35.6221995,139.6038665
深沢６（桜新町駅） 5480万円,建築条件付土地,5480万円,5480,5480.0,,,,44.92m（実測）,44.92,44.92,,,,,,,,東京都世田谷区深沢６,東急田園都市線,桜新町,,,19,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71739784/,35.6236249,139.6522237
祖師谷３（祖師ヶ谷大蔵駅） 5690万円,建築条件付土地,5690万円,5690,5690.0,,,,80.49m（24.34坪）（実測）,80.49,80.49,,,,,,,,東京都世田谷区祖師谷３,小田急線,祖師ヶ谷大蔵,,,10,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71412160/,35.6447785,139.6050513
祖師谷３（祖師ヶ谷大蔵駅） 5780万円,建築条件付土地,5780万円,5780,5780.0,,,,45.35m（登記）,45.35,45.35,,,,,,,,東京都世田谷区祖師谷３,小田急線,祖師ヶ谷大蔵,,,4,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71353975/,35.6447785,139.6050513
大原２（代田橋駅） 5980万円,建築条件付土地,5980万円,5980,5980.0,,,,48.47m（登記）,48.47,48.47,,,,,,,,東京都世田谷区大原２,京王線,代田橋,,,3,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71688067/,35.6697806,139.6586012
大原２（代田橋駅） 5980万円,建築条件付土地,5980万円,5980,5980.0,,,,48.47m（登記）,48.47,48.47,,,,,,,,東京都世田谷区大原２,京王線,代田橋,,,3,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71394537/,35.6697806,139.6586012
松原５（東松原駅） 5990万円,建築条件付土地,5990万円,5990,5990.0,,,,55.31m（16.73坪）（実測）,55.31,55.31,,,,,,,,東京都世田谷区松原５,京王井の頭線,東松原,,,5,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71522125/,35.6626271,139.6522237
三宿２（池尻大橋駅） 6030万円,建築条件付土地,6030万円,6030,6030.0,,,,39.7m（12.00坪）（実測）,39.7,39.7,,,,,,,,東京都世田谷区三宿２,東急田園都市線,池尻大橋,,,12,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71523981/,35.6523625,139.6751861
喜多見９（喜多見駅） 7040万円,建築条件付土地,7040万円,7040,7040.0,,,,102.58m（実測）,102.58,102.58,,,,,,,,東京都世田谷区喜多見９,小田急線,喜多見,,,4,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71748715/,35.638418,139.5878492
東玉川１（石川台駅） 7180万円,建築条件付土地,7180万円,7180,7180.0,,,,76.81m（23.23坪）（実測）,76.81,76.81,,,,,,,,東京都世田谷区東玉川１,東急池上線,石川台,,,9,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71550451/,35.5971544,139.677738
深沢６（駒沢大学駅） 7280万円,建築条件付土地,7280万円,7280,7280.0,,,,59.86m（登記）,59.86,59.86,,,,,,,,東京都世田谷区深沢６,東急田園都市線,駒沢大学,,,18,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71688104/,35.6236249,139.6522237
野沢１（三軒茶屋駅） 7460万円,建築条件付土地,7460万円,7460,7460.0,,,,60.45m（登記）,60.45,60.45,,,,,,,,東京都世田谷区野沢１,東急田園都市線,三軒茶屋,,,11,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71449342/,35.6359084,139.6713584
等々力７（尾山台駅） 7490万円,建築条件付土地,7490万円,7490,7490.0,,,,61.12m（登記）,61.12,61.12,,,,,,,,東京都世田谷区等々力７,東急大井町線,尾山台,,,15,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71384412/,35.6148365,139.6560501
池尻４（池ノ上駅） 7769万円,建築条件付土地,7769万円,7769,7769.0,,,,54.16m（実測）,54.16,54.16,,,,,,,,東京都世田谷区池尻４,京王井の頭線,池ノ上,,,10,https://suumo.jp/tochi/tokyo/sc_setagaya/nc_71628235/,35.6539013,139.679014
代沢２（下北沢駅） 4億1500万円,中古一戸建て,4億1500万円,41500,41500.0,367.07m（111.03坪）（登記）,367.07,367.07,271.09m（82.00坪）（実測）,271.09,271.09,6LDK,6LDK,6LDK,相談,1996年4月,,木造3階建,東京都世田谷区代沢２,小田急線,下北沢,,,4,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71111984/,35.6582198,139.6726343
